QTCP Werner window-size and Werner-parameter update.
Default simulation parameters are defined in WINDOW_UPDATE_DEFAULT_CASE in this script.
Update rule: W_next = W + gamma * (target_tp - observed_tp).
Update rule: w_next = w + gamma * ((tp_plus - tp_minus) / (w_plus - w_minus)).
The plus/minus Werner runs use the old W_run from the same iteration.
Werner parameter is clamped to [1.0e-6, 0.999999] so request_rate stays positive.

Initial update parameters:
  target_tp = 2.4
  iterations = 10000
  initial_window_size = 20
  initial_werner_w = 0.75
  min_window_size = 1.0
  werner_bounds = [1.0e-6, 0.999999]
  rng_seed = 42
  gamma(n) = 3 / ( n + 50) ^ 0.7
  delta(n) = 0.05 / (n + 50) ^ 0.15

Default simulation parameters:
  werner_w = 0.75
  chi = 30.0
  request_rate = nothing
  distance_km = 25.0
  a_eta = 1.0
  beta_per_km = 0.046
  detector_a_p = 0.9
  detection_prob = nothing
  source_window_size = 20
  source_ack_timeout = 10.0
  sim_time = 200.0
  success_prob = 1.0
  attempt_time = 0.0
  memory_slots = nothing
  initial_request_delay = 0.0

iter |    gamma |    delta |      W_est |  W_run |        w |   target |       tp |  tp_plus | tp_minus |     w_grad |    acked |   sent | timeout |     W_next |   w_next
5195 | 0.007470 | 0.013836 |  10.391403 |     11 | 0.814613 | 2.400000 | 3.205000 | 2.820000 | 2.665000 |   5.601360 |      641 |    797 |     149 |  10.385390 | 0.856453
5196 | 0.007469 | 0.013836 |  10.385390 |     11 | 0.856453 | 2.400000 | 2.760000 | 2.570000 | 2.795000 |  -8.131240 |      552 |    688 |     127 |  10.382702 | 0.795724
5197 | 0.007468 | 0.013835 |  10.382702 |     11 | 0.795724 | 2.400000 | 2.645000 | 2.670000 | 2.720000 |  -1.806994 |      529 |    707 |     169 |  10.380872 | 0.782230
5198 | 0.007467 | 0.013835 |  10.380872 |     11 | 0.782230 | 2.400000 | 2.655000 | 2.690000 | 2.665000 |   0.903523 |      531 |    707 |     169 |  10.378968 | 0.788976
5199 | 0.007466 | 0.013834 |  10.378968 |     11 | 0.788976 | 2.400000 | 2.920000 | 3.095000 | 2.625000 |  16.986713 |      584 |    764 |     169 |  10.375086 | 0.915793
5200 | 0.007465 | 0.013834 |  10.375086 |     11 | 0.915793 | 2.400000 | 1.825000 | 1.575000 | 2.065000 | -17.710058 |      365 |    427 |      58 |  10.379378 | 0.783594
5201 | 0.007464 | 0.013834 |  10.379378 |     11 | 0.783594 | 2.400000 | 2.890000 | 2.720000 | 2.225000 |  17.891284 |      578 |    754 |     165 |  10.375721 | 0.917128
5202 | 0.007463 | 0.013833 |  10.375721 |     11 | 0.917128 | 2.400000 | 1.785000 | 1.490000 | 2.105000 | -22.229199 |      357 |    420 |      61 |  10.380310 | 0.751239
5203 | 0.007462 | 0.013833 |  10.380310 |     11 | 0.751239 | 2.400000 | 2.285000 | 2.605000 | 2.620000 |  -0.542191 |      457 |    647 |     180 |  10.381168 | 0.747193
5204 | 0.007461 | 0.013832 |  10.381168 |     11 | 0.747193 | 2.400000 | 2.780000 | 2.295000 | 2.635000 | -12.290015 |      556 |    743 |     178 |  10.378333 | 0.655502
5205 | 0.007460 | 0.013832 |  10.378333 |     11 | 0.655502 | 2.400000 | 1.970000 | 2.000000 | 1.895000 |   3.795554 |      394 |    593 |     189 |  10.381541 | 0.683815
5206 | 0.007459 | 0.013832 |  10.381541 |     11 | 0.683815 | 2.400000 | 1.925000 | 2.175000 | 2.060000 |   4.157154 |      385 |    581 |     185 |  10.385084 | 0.714822
5207 | 0.007458 | 0.013831 |  10.385084 |     11 | 0.714822 | 2.400000 | 2.300000 | 2.090000 | 2.105000 |  -0.542253 |      460 |    650 |     181 |  10.385830 | 0.710778
5208 | 0.007457 | 0.013831 |  10.385830 |     11 | 0.710778 | 2.400000 | 2.390000 | 2.420000 | 2.475000 |  -1.988318 |      478 |    660 |     174 |  10.385904 | 0.695952
5209 | 0.007456 | 0.013830 |  10.385904 |     11 | 0.695952 | 2.400000 | 2.250000 | 1.955000 | 2.050000 |  -3.434465 |      450 |    646 |     185 |  10.387023 | 0.670346
5210 | 0.007455 | 0.013830 |  10.387023 |     11 | 0.670346 | 2.400000 | 2.105000 | 1.875000 | 1.835000 |   1.446132 |      421 |    614 |     184 |  10.389222 | 0.681126
5211 | 0.007454 | 0.013830 |  10.389222 |     11 | 0.681126 | 2.400000 | 2.055000 | 2.040000 | 1.960000 |   2.892346 |      411 |    608 |     186 |  10.391793 | 0.702685
5212 | 0.007453 | 0.013829 |  10.391793 |     11 | 0.702685 | 2.400000 | 1.910000 | 2.410000 | 2.365000 |   1.626991 |      382 |    576 |     183 |  10.395445 | 0.714810
5213 | 0.007452 | 0.013829 |  10.395445 |     11 | 0.714810 | 2.400000 | 2.285000 | 2.465000 | 2.120000 |  12.473953 |      457 |    650 |     184 |  10.396302 | 0.807763
5214 | 0.007451 | 0.013828 |  10.396302 |     11 | 0.807763 | 2.400000 | 2.730000 | 2.890000 | 2.560000 |  11.931947 |      546 |    713 |     159 |  10.393843 | 0.896665
5215 | 0.007450 | 0.013828 |  10.393843 |     11 | 0.896665 | 2.400000 | 2.225000 | 1.880000 | 2.425000 | -19.706353 |      445 |    524 |      75 |  10.395147 | 0.749857
5216 | 0.007449 | 0.013828 |  10.395147 |     11 | 0.749857 | 2.400000 | 2.720000 | 2.790000 | 2.560000 |   8.316679 |      544 |    731 |     176 |  10.392763 | 0.811806
5217 | 0.007448 | 0.013827 |  10.392763 |     11 | 0.811806 | 2.400000 | 2.820000 | 2.560000 | 2.635000 |  -2.712038 |      564 |    733 |     159 |  10.389635 | 0.791608
5218 | 0.007447 | 0.013827 |  10.389635 |     11 | 0.791608 | 2.400000 | 2.610000 | 2.555000 | 2.810000 |  -9.221192 |      522 |    699 |     169 |  10.388072 | 0.722939
5219 | 0.007446 | 0.013826 |  10.388072 |     11 | 0.722939 | 2.400000 | 2.370000 | 2.965000 | 2.350000 |  22.239978 |      474 |    664 |     179 |  10.388295 | 0.888534
5220 | 0.007445 | 0.013826 |  10.388295 |     11 | 0.888534 | 2.400000 | 2.355000 | 2.070000 | 2.445000 | -13.561348 |      471 |    561 |      88 |  10.388630 | 0.787572
5221 | 0.007444 | 0.013826 |  10.388630 |     11 | 0.787572 | 2.400000 | 3.255000 | 2.665000 | 2.360000 |  11.030210 |      651 |    819 |     157 |  10.382266 | 0.869679
5222 | 0.007443 | 0.013825 |  10.382266 |     11 | 0.869679 | 2.400000 | 2.675000 | 2.525000 | 2.655000 |  -4.701535 |      535 |    647 |     111 |  10.380219 | 0.834686
5223 | 0.007442 | 0.013825 |  10.380219 |     11 | 0.834686 | 2.400000 | 2.940000 | 2.790000 | 3.210000 | -15.190006 |      588 |    739 |     144 |  10.376200 | 0.721645
5224 | 0.007441 | 0.013824 |  10.376200 |     11 | 0.721645 | 2.400000 | 2.390000 | 2.655000 | 2.225000 |  15.552116 |      478 |    670 |     181 |  10.376275 | 0.837366
5225 | 0.007440 | 0.013824 |  10.376275 |     11 | 0.837366 | 2.400000 | 2.845000 | 2.820000 | 2.905000 |  -3.074343 |      569 |    726 |     147 |  10.372964 | 0.814493
5226 | 0.007439 | 0.013824 |  10.372964 |     11 | 0.814493 | 2.400000 | 3.185000 | 3.040000 | 2.925000 |   4.159523 |      637 |    788 |     144 |  10.367124 | 0.845435
5227 | 0.007438 | 0.013823 |  10.367124 |     11 | 0.845435 | 2.400000 | 2.965000 | 2.730000 | 2.915000 |  -6.691597 |      593 |    737 |     136 |  10.362922 | 0.795664
5228 | 0.007437 | 0.013823 |  10.362922 |     11 | 0.795664 | 2.400000 | 2.785000 | 2.850000 | 2.765000 |   3.074605 |      557 |    729 |     161 |  10.360059 | 0.818529
5229 | 0.007436 | 0.013823 |  10.360059 |     11 | 0.818529 | 2.400000 | 3.015000 | 2.740000 | 2.950000 |  -7.596299 |      603 |    753 |     139 |  10.355486 | 0.762044
5230 | 0.007435 | 0.013822 |  10.355486 |     11 | 0.762044 | 2.400000 | 2.600000 | 2.685000 | 2.615000 |   2.532172 |      520 |    702 |     175 |  10.353999 | 0.780871
5231 | 0.007434 | 0.013822 |  10.353999 |     11 | 0.780871 | 2.400000 | 2.895000 | 2.840000 | 2.435000 |  14.650837 |      579 |    746 |     158 |  10.350319 | 0.889784
5232 | 0.007433 | 0.013821 |  10.350319 |     11 | 0.889784 | 2.400000 | 2.260000 | 2.070000 | 2.520000 | -16.279171 |      452 |    545 |      89 |  10.351359 | 0.768782
5233 | 0.007432 | 0.013821 |  10.351359 |     11 | 0.768782 | 2.400000 | 2.960000 | 3.090000 | 2.605000 |  17.545826 |      592 |    773 |     171 |  10.347197 | 0.899182
5234 | 0.007431 | 0.013821 |  10.347197 |     11 | 0.899182 | 2.400000 | 2.140000 | 1.850000 | 2.290000 | -15.918315 |      428 |    511 |      81 |  10.349130 | 0.780893
5235 | 0.007430 | 0.013820 |  10.349130 |     11 | 0.780893 | 2.400000 | 2.560000 | 2.870000 | 2.740000 |   4.703272 |      512 |    691 |     169 |  10.347941 | 0.815838
5236 | 0.007429 | 0.013820 |  10.347941 |     11 | 0.815838 | 2.400000 | 2.765000 | 2.620000 | 2.630000 |  -0.361800 |      553 |    722 |     160 |  10.345229 | 0.813150
5237 | 0.007428 | 0.013819 |  10.345229 |     11 | 0.813150 | 2.400000 | 2.745000 | 2.665000 | 2.775000 |  -3.979918 |      549 |    720 |     164 |  10.342666 | 0.783587
5238 | 0.007427 | 0.013819 |  10.342666 |     11 | 0.783587 | 2.400000 | 2.540000 | 2.410000 | 2.410000 |   0.000000 |      508 |    686 |     167 |  10.341627 | 0.783587
5239 | 0.007426 | 0.013819 |  10.341627 |     11 | 0.783587 | 2.400000 | 2.500000 | 2.545000 | 2.735000 |  -6.874793 |      500 |    684 |     173 |  10.340884 | 0.732535
5240 | 0.007425 | 0.013818 |  10.340884 |     11 | 0.732535 | 2.400000 | 2.015000 | 2.445000 | 2.375000 |   2.532890 |      403 |    601 |     187 |  10.343743 | 0.751342
5241 | 0.007424 | 0.013818 |  10.343743 |     11 | 0.751342 | 2.400000 | 2.720000 | 2.715000 | 2.265000 |  16.283328 |      544 |    726 |     171 |  10.341367 | 0.872231
5242 | 0.007423 | 0.013817 |  10.341367 |     11 | 0.872231 | 2.400000 | 2.550000 | 2.300000 | 2.815000 | -18.635893 |      510 |    632 |     114 |  10.340254 | 0.733894
5243 | 0.007422 | 0.013817 |  10.340254 |     11 | 0.733894 | 2.400000 | 2.315000 | 2.400000 | 2.145000 |   9.227742 |      463 |    654 |     180 |  10.340884 | 0.802384
5244 | 0.007421 | 0.013817 |  10.340884 |     11 | 0.802384 | 2.400000 | 2.690000 | 2.825000 | 2.755000 |   2.533178 |      538 |    715 |     167 |  10.338732 | 0.821183
5245 | 0.007420 | 0.013816 |  10.338732 |     11 | 0.821183 | 2.400000 | 2.665000 | 2.630000 | 2.895000 |  -9.590158 |      533 |    701 |     157 |  10.336766 | 0.750022
5246 | 0.007419 | 0.013816 |  10.336766 |     11 | 0.750022 | 2.400000 | 2.615000 | 2.305000 | 2.255000 |   1.809515 |      523 |    708 |     174 |  10.335171 | 0.763447
5247 | 0.007418 | 0.013815 |  10.335171 |     11 | 0.763447 | 2.400000 | 2.750000 | 2.550000 | 2.385000 |   5.971569 |      550 |    731 |     170 |  10.332574 | 0.807746
5248 | 0.007417 | 0.013815 |  10.332574 |     11 | 0.807746 | 2.400000 | 2.905000 | 2.760000 | 2.505000 |   9.229049 |      581 |    749 |     159 |  10.328829 | 0.876200
5249 | 0.007416 | 0.013815 |  10.328829 |     11 | 0.876200 | 2.400000 | 2.445000 | 2.290000 | 2.730000 | -15.925085 |      489 |    611 |     118 |  10.328495 | 0.758095
5250 | 0.007415 | 0.013814 |  10.328495 |     11 | 0.758095 | 2.400000 | 2.575000 | 3.020000 | 2.320000 |  25.336080 |      515 |    700 |     174 |  10.327197 | 0.945970
5251 | 0.007414 | 0.013814 |  10.327197 |     11 | 0.945970 | 2.400000 | 1.270000 | 0.935000 | 1.420000 | -17.554781 |      254 |    274 |      19 |  10.335575 | 0.815813
5252 | 0.007413 | 0.013814 |  10.335575 |     11 | 0.815813 | 2.400000 | 2.630000 | 2.715000 | 2.980000 |  -9.592059 |      526 |    693 |     159 |  10.333870 | 0.744704
5253 | 0.007412 | 0.013813 |  10.333870 |     11 | 0.744704 | 2.400000 | 2.790000 | 2.560000 | 2.380000 |   6.515545 |      558 |    744 |     175 |  10.330980 | 0.793000
5254 | 0.007411 | 0.013813 |  10.330980 |     11 | 0.793000 | 2.400000 | 2.620000 | 2.845000 | 2.740000 |   3.800842 |      524 |    700 |     168 |  10.329349 | 0.821169
5255 | 0.007410 | 0.013812 |  10.329349 |     11 | 0.821169 | 2.400000 | 2.775000 | 2.635000 | 2.650000 |  -0.542993 |      555 |    723 |     157 |  10.326570 | 0.817145
5256 | 0.007409 | 0.013812 |  10.326570 |     11 | 0.817145 | 2.400000 | 2.810000 | 2.860000 | 2.765000 |   3.439052 |      562 |    727 |     159 |  10.323532 | 0.842627
5257 | 0.007408 | 0.013812 |  10.323532 |     11 | 0.842627 | 2.400000 | 2.845000 | 2.650000 | 3.015000 | -13.213572 |      569 |    709 |     135 |  10.320236 | 0.744735
5258 | 0.007407 | 0.013811 |  10.320236 |     11 | 0.744735 | 2.400000 | 2.675000 | 2.830000 | 2.295000 |  19.368385 |      535 |    722 |     177 |  10.318198 | 0.888205
5259 | 0.007406 | 0.013811 |  10.318198 |     11 | 0.888205 | 2.400000 | 2.350000 | 2.105000 | 2.510000 | -14.662463 |      470 |    562 |      84 |  10.318569 | 0.779608
5260 | 0.007406 | 0.013810 |  10.318569 |     11 | 0.779608 | 2.400000 | 2.815000 | 3.030000 | 2.475000 |  20.093573 |      563 |    740 |     171 |  10.315496 | 0.928411
5261 | 0.007405 | 0.013810 |  10.315496 |     11 | 0.928411 | 2.400000 | 1.510000 | 1.195000 | 1.855000 | -23.895734 |      302 |    363 |      60 |  10.322086 | 0.751474
5262 | 0.007404 | 0.013810 |  10.322086 |     11 | 0.751474 | 2.400000 | 2.385000 | 2.875000 | 2.650000 |   8.146503 |      477 |    660 |     172 |  10.322197 | 0.811787
5263 | 0.007403 | 0.013809 |  10.322197 |     11 | 0.811787 | 2.400000 | 3.080000 | 2.610000 | 2.725000 |  -4.163886 |      616 |    782 |     161 |  10.317163 | 0.780964
5264 | 0.007402 | 0.013809 |  10.317163 |     11 | 0.780964 | 2.400000 | 2.660000 | 2.710000 | 2.550000 |   5.793396 |      532 |    712 |     169 |  10.315238 | 0.823844
5265 | 0.007401 | 0.013808 |  10.315238 |     11 | 0.823844 | 2.400000 | 2.765000 | 2.805000 | 2.860000 |  -1.991536 |      553 |    716 |     155 |  10.312537 | 0.809106
5266 | 0.007400 | 0.013808 |  10.312537 |     11 | 0.809106 | 2.400000 | 3.070000 | 2.650000 | 2.745000 |  -3.440023 |      614 |    785 |     160 |  10.307579 | 0.783651
5267 | 0.007399 | 0.013808 |  10.307579 |     11 | 0.783651 | 2.400000 | 2.355000 | 2.795000 | 3.280000 | -17.562718 |      471 |    657 |     175 |  10.307912 | 0.653710
5268 | 0.007398 | 0.013807 |  10.307912 |     11 | 0.653710 | 2.400000 | 2.200000 | 2.210000 | 2.135000 |   2.715961 |      440 |    637 |     186 |  10.309392 | 0.673802
5269 | 0.007397 | 0.013807 |  10.309392 |     11 | 0.673802 | 2.400000 | 2.060000 | 2.250000 | 1.995000 |   9.234528 |      412 |    607 |     184 |  10.311907 | 0.742107
5270 | 0.007396 | 0.013806 |  10.311907 |     11 | 0.742107 | 2.400000 | 2.185000 | 2.590000 | 2.310000 |  10.140159 |      437 |    626 |     181 |  10.313497 | 0.817101
5271 | 0.007395 | 0.013806 |  10.313497 |     11 | 0.817101 | 2.400000 | 2.990000 | 2.560000 | 2.620000 |  -2.172953 |      598 |    765 |     159 |  10.309134 | 0.801033
5272 | 0.007394 | 0.013806 |  10.309134 |     11 | 0.801033 | 2.400000 | 2.850000 | 2.900000 | 2.910000 |  -0.362169 |      570 |    743 |     162 |  10.305807 | 0.798355
5273 | 0.007393 | 0.013805 |  10.305807 |     11 | 0.798355 | 2.400000 | 2.950000 | 2.410000 | 2.645000 |  -8.511211 |      590 |    757 |     162 |  10.301741 | 0.735433
5274 | 0.007392 | 0.013805 |  10.301741 |     11 | 0.735433 | 2.400000 | 2.430000 | 2.485000 | 2.125000 |  13.038818 |      486 |    676 |     179 |  10.301519 | 0.831814
5275 | 0.007391 | 0.013805 |  10.301519 |     11 | 0.831814 | 2.400000 | 3.000000 | 2.785000 | 2.565000 |   7.968391 |      600 |    748 |     138 |  10.297084 | 0.890708
5276 | 0.007390 | 0.013804 |  10.297084 |     11 | 0.890708 | 2.400000 | 2.220000 | 2.045000 | 2.505000 | -16.661650 |      444 |    544 |      97 |  10.298415 | 0.767579
5277 | 0.007389 | 0.013804 |  10.298415 |     11 | 0.767579 | 2.400000 | 2.985000 | 2.565000 | 2.825000 |  -9.417720 |      597 |    774 |     166 |  10.294092 | 0.697992
5278 | 0.007388 | 0.013803 |  10.294092 |     11 | 0.697992 | 2.400000 | 2.000000 | 2.180000 | 1.770000 |  14.851437 |      400 |    596 |     185 |  10.297047 | 0.807714
5279 | 0.007387 | 0.013803 |  10.297047 |     11 | 0.807714 | 2.400000 | 2.885000 | 3.095000 | 2.880000 |   7.788168 |      577 |    739 |     151 |  10.293465 | 0.865246
5280 | 0.007386 | 0.013803 |  10.293465 |     11 | 0.865246 | 2.400000 | 2.790000 | 2.575000 | 2.740000 |  -5.977134 |      558 |    672 |     107 |  10.290584 | 0.821098
5281 | 0.007385 | 0.013802 |  10.290584 |     11 | 0.821098 | 2.400000 | 3.010000 | 3.305000 | 2.925000 |  13.765909 |      602 |    765 |     154 |  10.286079 | 0.922761
5282 | 0.007384 | 0.013802 |  10.286079 |     11 | 0.922761 | 2.400000 | 1.695000 | 1.325000 | 1.950000 | -22.641935 |      339 |    392 |      48 |  10.291285 | 0.755570
5283 | 0.007383 | 0.013801 |  10.291285 |     11 | 0.755570 | 2.400000 | 2.330000 | 2.270000 | 2.855000 | -21.193447 |      466 |    650 |     173 |  10.291802 | 0.599096
5284 | 0.007382 | 0.013801 |  10.291802 |     11 | 0.599096 | 2.400000 | 1.880000 | 1.715000 | 1.415000 |  10.868740 |      376 |    577 |     190 |  10.295640 | 0.679331
5285 | 0.007381 | 0.013801 |  10.295640 |     11 | 0.679331 | 2.400000 | 1.830000 | 1.960000 | 2.330000 | -13.405156 |      366 |    563 |     186 |  10.299848 | 0.580385
5286 | 0.007380 | 0.013800 |  10.299848 |     11 | 0.580385 | 2.400000 | 1.660000 | 1.915000 | 1.565000 |  12.680910 |      332 |    535 |     192 |  10.305309 | 0.673973
5287 | 0.007379 | 0.013800 |  10.305309 |     11 | 0.673973 | 2.400000 | 1.975000 | 2.215000 | 2.100000 |   4.166702 |      395 |    592 |     186 |  10.308445 | 0.704720
5288 | 0.007378 | 0.013799 |  10.308445 |     11 | 0.704720 | 2.400000 | 1.995000 | 2.435000 | 2.315000 |   4.347985 |      399 |    597 |     187 |  10.311433 | 0.736801
5289 | 0.007377 | 0.013799 |  10.311433 |     11 | 0.736801 | 2.400000 | 2.560000 | 2.505000 | 2.240000 |   9.602070 |      512 |    701 |     178 |  10.310253 | 0.807638
5290 | 0.007376 | 0.013799 |  10.310253 |     11 | 0.807638 | 2.400000 | 2.780000 | 2.985000 | 2.715000 |   9.783516 |      556 |    723 |     161 |  10.307450 | 0.879805
5291 | 0.007375 | 0.013798 |  10.307450 |     11 | 0.879805 | 2.400000 | 2.540000 | 2.190000 | 2.740000 | -19.929944 |      508 |    605 |      94 |  10.306418 | 0.732814
5292 | 0.007374 | 0.013798 |  10.306418 |     11 | 0.732814 | 2.400000 | 2.445000 | 2.525000 | 2.225000 |  10.871184 |      489 |    680 |     180 |  10.306086 | 0.812983
5293 | 0.007373 | 0.013798 |  10.306086 |     11 | 0.812983 | 2.400000 | 2.850000 | 2.550000 | 2.875000 | -11.777446 |      570 |    737 |     159 |  10.302768 | 0.726142
5294 | 0.007372 | 0.013797 |  10.302768 |     11 | 0.726142 | 2.400000 | 2.535000 | 2.495000 | 2.410000 |   3.080342 |      507 |    698 |     180 |  10.301772 | 0.748852
5295 | 0.007372 | 0.013797 |  10.301772 |     11 | 0.748852 | 2.400000 | 2.680000 | 2.670000 | 2.395000 |   9.966091 |      536 |    722 |     175 |  10.299708 | 0.822317
5296 | 0.007371 | 0.013796 |  10.299708 |     11 | 0.822317 | 2.400000 | 2.920000 | 3.070000 | 2.605000 |  16.852227 |      584 |    744 |     150 |  10.295876 | 0.946528
5297 | 0.007370 | 0.013796 |  10.295876 |     11 | 0.946528 | 2.400000 | 1.150000 | 0.850000 | 1.445000 | -21.564207 |      230 |    271 |      38 |  10.305088 | 0.787608
5298 | 0.007369 | 0.013796 |  10.305088 |     11 | 0.787608 | 2.400000 | 2.670000 | 2.550000 | 2.640000 |  -3.261904 |      534 |    711 |     169 |  10.303098 | 0.763572
5299 | 0.007368 | 0.013795 |  10.303098 |     11 | 0.763572 | 2.400000 | 2.785000 | 2.635000 | 2.685000 |  -1.812220 |      557 |    739 |     174 |  10.300262 | 0.750220
5300 | 0.007367 | 0.013795 |  10.300262 |     11 | 0.750220 | 2.400000 | 2.700000 | 3.135000 | 2.390000 |  27.002834 |      540 |    720 |     173 |  10.298052 | 0.949142
5301 | 0.007366 | 0.013794 |  10.298052 |     11 | 0.949142 | 2.400000 | 1.115000 | 0.820000 | 1.445000 | -22.654019 |      223 |    258 |      32 |  10.307517 | 0.782279
5302 | 0.007365 | 0.013794 |  10.307517 |     11 | 0.782279 | 2.400000 | 2.430000 | 2.605000 | 2.645000 |  -1.449898 |      486 |    669 |     174 |  10.307296 | 0.771600
5303 | 0.007364 | 0.013794 |  10.307296 |     11 | 0.771600 | 2.400000 | 2.690000 | 2.510000 | 2.435000 |   2.718635 |      538 |    721 |     174 |  10.305160 | 0.791620
5304 | 0.007363 | 0.013793 |  10.305160 |     11 | 0.791620 | 2.400000 | 2.850000 | 2.705000 | 2.615000 |   3.262453 |      570 |    744 |     164 |  10.301847 | 0.815641
5305 | 0.007362 | 0.013793 |  10.301847 |     11 | 0.815641 | 2.400000 | 2.860000 | 2.675000 | 2.830000 |  -5.618826 |      572 |    739 |     159 |  10.298460 | 0.774276
5306 | 0.007361 | 0.013793 |  10.298460 |     11 | 0.774276 | 2.400000 | 2.585000 | 2.640000 | 2.720000 |  -2.900121 |      517 |    702 |     175 |  10.297099 | 0.752928
5307 | 0.007360 | 0.013792 |  10.297099 |     11 | 0.752928 | 2.400000 | 2.485000 | 2.545000 | 2.145000 |  14.501010 |      497 |    681 |     174 |  10.296473 | 0.859655
5308 | 0.007359 | 0.013792 |  10.296473 |     11 | 0.859655 | 2.400000 | 2.440000 | 2.510000 | 2.750000 |  -8.700849 |      488 |    636 |     140 |  10.296179 | 0.795626
5309 | 0.007358 | 0.013791 |  10.296179 |     11 | 0.795626 | 2.400000 | 2.740000 | 2.755000 | 2.370000 |  13.958003 |      548 |    725 |     166 |  10.293677 | 0.898329
5310 | 0.007357 | 0.013791 |  10.293677 |     11 | 0.898329 | 2.400000 | 2.205000 | 1.900000 | 2.450000 | -19.940563 |      441 |    515 |      70 |  10.295111 | 0.751625
5311 | 0.007356 | 0.013791 |  10.295111 |     11 | 0.751625 | 2.400000 | 2.680000 | 2.765000 | 2.480000 |  10.333126 |      536 |    716 |     173 |  10.293052 | 0.827637
5312 | 0.007355 | 0.013790 |  10.293052 |     11 | 0.827637 | 2.400000 | 2.945000 | 2.670000 | 2.575000 |   3.444472 |      589 |    750 |     152 |  10.289043 | 0.852971
5313 | 0.007354 | 0.013790 |  10.289043 |     11 | 0.852971 | 2.400000 | 2.755000 | 2.625000 | 3.140000 | -18.673185 |      551 |    692 |     134 |  10.286432 | 0.715645
5314 | 0.007353 | 0.013789 |  10.286432 |     11 | 0.715645 | 2.400000 | 2.280000 | 2.060000 | 2.335000 |  -9.971397 |      456 |    651 |     184 |  10.287315 | 0.642323
5315 | 0.007352 | 0.013789 |  10.287315 |     11 | 0.642323 | 2.400000 | 1.775000 | 1.690000 | 1.960000 |  -9.790373 |      355 |    558 |     195 |  10.291910 | 0.570341
5316 | 0.007351 | 0.013789 |  10.291910 |     11 | 0.570341 | 2.400000 | 1.650000 | 1.745000 | 1.550000 |   7.071022 |      330 |    538 |     197 |  10.297423 | 0.622322
5317 | 0.007350 | 0.013788 |  10.297423 |     11 | 0.622322 | 2.400000 | 1.990000 | 1.880000 | 1.770000 |   3.988893 |      398 |    595 |     186 |  10.300437 | 0.651642
5318 | 0.007349 | 0.013788 |  10.300437 |     11 | 0.651642 | 2.400000 | 1.915000 | 2.205000 | 1.965000 |   8.703283 |      383 |    583 |     189 |  10.304002 | 0.715606
5319 | 0.007348 | 0.013788 |  10.304002 |     11 | 0.715606 | 2.400000 | 2.555000 | 2.230000 | 2.255000 |  -0.906617 |      511 |    699 |     177 |  10.302863 | 0.708944
5320 | 0.007347 | 0.013787 |  10.302863 |     11 | 0.708944 | 2.400000 | 2.395000 | 2.530000 | 1.985000 |  19.764810 |      479 |    671 |     181 |  10.302899 | 0.854166
5321 | 0.007347 | 0.013787 |  10.302899 |     11 | 0.854166 | 2.400000 | 2.840000 | 2.650000 | 2.770000 |  -4.352006 |      568 |    703 |     129 |  10.299667 | 0.822194
5322 | 0.007346 | 0.013786 |  10.299667 |     11 | 0.822194 | 2.400000 | 2.960000 | 2.875000 | 2.665000 |   7.616224 |      592 |    753 |     150 |  10.295553 | 0.878139
5323 | 0.007345 | 0.013786 |  10.295553 |     11 | 0.878139 | 2.400000 | 2.535000 | 2.130000 | 2.650000 | -18.859747 |      507 |    616 |     103 |  10.294562 | 0.739622
5324 | 0.007344 | 0.013786 |  10.294562 |     11 | 0.739622 | 2.400000 | 2.170000 | 2.880000 | 2.505000 |  13.601159 |      434 |    626 |     184 |  10.296251 | 0.839504
5325 | 0.007343 | 0.013785 |  10.296251 |     11 | 0.839504 | 2.400000 | 2.790000 | 2.720000 | 2.795000 |  -2.720308 |      558 |    708 |     144 |  10.293387 | 0.819529
5326 | 0.007342 | 0.013785 |  10.293387 |     11 | 0.819529 | 2.400000 | 2.980000 | 2.875000 | 2.790000 |   3.083101 |      596 |    763 |     157 |  10.289129 | 0.842165
5327 | 0.007341 | 0.013784 |  10.289129 |     11 | 0.842165 | 2.400000 | 2.595000 | 2.725000 | 2.720000 |   0.181364 |      519 |    678 |     152 |  10.287698 | 0.843496
5328 | 0.007340 | 0.013784 |  10.287698 |     11 | 0.843496 | 2.400000 | 2.680000 | 2.795000 | 2.770000 |   0.906845 |      536 |    694 |     147 |  10.285642 | 0.850152
5329 | 0.007339 | 0.013784 |  10.285642 |     11 | 0.850152 | 2.400000 | 2.975000 | 2.850000 | 2.790000 |   2.176489 |      595 |    737 |     134 |  10.281423 | 0.866125
5330 | 0.007338 | 0.013783 |  10.281423 |     11 | 0.866125 | 2.400000 | 2.590000 | 2.425000 | 2.685000 |  -9.431715 |      518 |    651 |     129 |  10.280028 | 0.796916
5331 | 0.007337 | 0.013783 |  10.280028 |     11 | 0.796916 | 2.400000 | 2.775000 | 2.550000 | 2.760000 |  -7.618136 |      555 |    725 |     163 |  10.277277 | 0.741022
5332 | 0.007336 | 0.013783 |  10.277277 |     11 | 0.741022 | 2.400000 | 2.370000 | 2.480000 | 2.260000 |   7.981127 |      474 |    664 |     179 |  10.277497 | 0.799572
5333 | 0.007335 | 0.013782 |  10.277497 |     11 | 0.799572 | 2.400000 | 2.905000 | 2.960000 | 2.835000 |   4.534858 |      581 |    745 |     154 |  10.273793 | 0.832835
