QTCP Werner window-size and Werner-parameter update.
Update rule: W_next = W + gamma * (target_tp - observed_tp).
Update rule: w_next = w + gamma * ((tp_plus - tp_minus) / (w_plus - w_minus)).
The plus/minus Werner runs use the old W_run from the same iteration.
Werner parameter is clamped to [1.0e-6, 0.999999] so request_rate stays positive.

Initial update parameters:
  target_tp = 2.4
  iterations = 10000
  initial_window_size = 20
  initial_werner_w = 0.75
  min_window_size = 1.0
  werner_bounds = [1.0e-6, 0.999999]
  rng_seed = 42
  gamma(n) = 1 / n
  delta(n) = 0.05 / (n + 50)^0.15

Default simulation parameters:
  werner_w = 0.75
  chi = 30.0
  request_rate = nothing
  distance_km = 25.0
  a_eta = 1.0
  beta_per_km = 0.046
  detector_a_p = 0.9
  detection_prob = nothing
  source_window_size = 20
  source_ack_timeout = 10.0
  sim_time = 200.0
  success_prob = 1.0
  attempt_time = 0.0
  memory_slots = nothing
  initial_request_delay = 0.0

iter |    gamma |    delta |      W_est |  W_run |        w |   target |       tp |  tp_plus | tp_minus |     w_grad |    acked |   sent | timeout |     W_next |   w_next
4083 | 0.000245 | 0.014339 |  15.237971 |     16 | 0.773811 | 2.400000 | 3.545000 | 3.530000 | 3.760000 |  -8.019876 |      709 |    958 |     235 |  15.237690 | 0.771847
4084 | 0.000245 | 0.014339 |  15.237690 |     16 | 0.771847 | 2.400000 | 3.565000 | 3.640000 | 3.590000 |   1.743515 |      713 |    976 |     248 |  15.237405 | 0.772273
4085 | 0.000245 | 0.014338 |  15.237405 |     16 | 0.772273 | 2.400000 | 3.745000 | 3.610000 | 3.780000 |  -5.928165 |      749 |    997 |     234 |  15.237076 | 0.770822
4086 | 0.000245 | 0.014338 |  15.237076 |     16 | 0.770822 | 2.400000 | 3.850000 | 3.560000 | 3.495000 |   2.266733 |      770 |   1016 |     232 |  15.236721 | 0.771377
4087 | 0.000245 | 0.014337 |  15.236721 |     16 | 0.771377 | 2.400000 | 3.560000 | 3.660000 | 3.930000 |  -9.416003 |      712 |    970 |     249 |  15.236437 | 0.769073
4088 | 0.000245 | 0.014337 |  15.236437 |     16 | 0.769073 | 2.400000 | 3.830000 | 3.710000 | 3.805000 |  -3.313158 |      766 |   1016 |     236 |  15.236087 | 0.768263
4089 | 0.000245 | 0.014336 |  15.236087 |     16 | 0.768263 | 2.400000 | 3.575000 | 3.785000 | 3.665000 |   4.185194 |      715 |    974 |     248 |  15.235800 | 0.769286
4090 | 0.000244 | 0.014336 |  15.235800 |     16 | 0.769286 | 2.400000 | 3.845000 | 3.800000 | 3.550000 |   8.719469 |      769 |   1015 |     234 |  15.235447 | 0.771418
4091 | 0.000244 | 0.014335 |  15.235447 |     16 | 0.771418 | 2.400000 | 3.645000 | 3.780000 | 4.010000 |  -8.022203 |      729 |    991 |     248 |  15.235142 | 0.769457
4092 | 0.000244 | 0.014335 |  15.235142 |     16 | 0.769457 | 2.400000 | 3.420000 | 3.425000 | 3.905000 | -16.742594 |      684 |    945 |     248 |  15.234893 | 0.765366
4093 | 0.000244 | 0.014334 |  15.234893 |     16 | 0.765366 | 2.400000 | 3.635000 | 3.620000 | 3.875000 |  -8.894825 |      727 |    985 |     244 |  15.234591 | 0.763192
4094 | 0.000244 | 0.014334 |  15.234591 |     16 | 0.763192 | 2.400000 | 3.580000 | 3.995000 | 3.655000 |  11.860196 |      716 |    982 |     253 |  15.234303 | 0.766089
4095 | 0.000244 | 0.014333 |  15.234303 |     16 | 0.766089 | 2.400000 | 3.470000 | 3.945000 | 3.770000 |   6.104734 |      694 |    955 |     251 |  15.234042 | 0.767580
4096 | 0.000244 | 0.014333 |  15.234042 |     16 | 0.767580 | 2.400000 | 3.790000 | 3.770000 | 3.645000 |   4.360682 |      758 |   1024 |     250 |  15.233703 | 0.768645
4097 | 0.000244 | 0.014332 |  15.233703 |     16 | 0.768645 | 2.400000 | 3.380000 | 3.940000 | 3.490000 |  15.699023 |      676 |    934 |     244 |  15.233463 | 0.772477
4098 | 0.000244 | 0.014332 |  15.233463 |     16 | 0.772477 | 2.400000 | 3.895000 | 3.640000 | 3.195000 |  15.525151 |      779 |   1023 |     234 |  15.233099 | 0.776265
4099 | 0.000244 | 0.014331 |  15.233099 |     16 | 0.776265 | 2.400000 | 3.665000 | 3.580000 | 3.460000 |   4.186709 |      733 |    987 |     238 |  15.232790 | 0.777286
4100 | 0.000244 | 0.014331 |  15.232790 |     16 | 0.777286 | 2.400000 | 3.445000 | 3.850000 | 3.750000 |   3.489050 |      689 |    949 |     248 |  15.232535 | 0.778137
4101 | 0.000244 | 0.014330 |  15.232535 |     16 | 0.778137 | 2.400000 | 3.570000 | 3.715000 | 3.575000 |   4.884847 |      714 |    971 |     241 |  15.232250 | 0.779329
4102 | 0.000244 | 0.014330 |  15.232250 |     16 | 0.779329 | 2.400000 | 3.995000 | 3.835000 | 3.380000 |  15.876326 |      799 |   1041 |     228 |  15.231861 | 0.783199
4103 | 0.000244 | 0.014329 |  15.231861 |     16 | 0.783199 | 2.400000 | 3.615000 | 3.550000 | 3.505000 |   1.570243 |      723 |    965 |     228 |  15.231565 | 0.783582
4104 | 0.000244 | 0.014328 |  15.231565 |     16 | 0.783582 | 2.400000 | 3.280000 | 3.865000 | 3.250000 |  21.460760 |      656 |    918 |     248 |  15.231350 | 0.788811
4105 | 0.000244 | 0.014328 |  15.231350 |     16 | 0.788811 | 2.400000 | 3.780000 | 3.560000 | 3.645000 |  -2.966228 |      756 |    997 |     233 |  15.231014 | 0.788088
4106 | 0.000244 | 0.014327 |  15.231014 |     16 | 0.788088 | 2.400000 | 3.885000 | 3.405000 | 3.815000 | -14.308206 |      777 |   1002 |     214 |  15.230653 | 0.784604
4107 | 0.000243 | 0.014327 |  15.230653 |     16 | 0.784604 | 2.400000 | 3.700000 | 3.540000 | 3.780000 |  -8.375838 |      740 |    981 |     227 |  15.230336 | 0.782564
4108 | 0.000243 | 0.014326 |  15.230336 |     16 | 0.782564 | 2.400000 | 3.490000 | 3.785000 | 3.955000 |  -5.933099 |      698 |    947 |     237 |  15.230071 | 0.781120
4109 | 0.000243 | 0.014326 |  15.230071 |     16 | 0.781120 | 2.400000 | 3.530000 | 3.520000 | 3.775000 |  -8.899970 |      706 |    947 |     225 |  15.229796 | 0.778954
4110 | 0.000243 | 0.014325 |  15.229796 |     16 | 0.778954 | 2.400000 | 3.790000 | 3.865000 | 3.900000 |  -1.221608 |      758 |   1004 |     232 |  15.229457 | 0.778657
4111 | 0.000243 | 0.014325 |  15.229457 |     16 | 0.778657 | 2.400000 | 3.630000 | 3.905000 | 3.830000 |   2.617827 |      726 |    978 |     236 |  15.229158 | 0.779294
4112 | 0.000243 | 0.014324 |  15.229158 |     16 | 0.779294 | 2.400000 | 3.645000 | 3.770000 | 3.835000 |  -2.268865 |      729 |    978 |     234 |  15.228855 | 0.778742
4113 | 0.000243 | 0.014324 |  15.228855 |     16 | 0.778742 | 2.400000 | 3.390000 | 3.760000 | 3.795000 |  -1.221741 |      678 |    935 |     243 |  15.228615 | 0.778445
4114 | 0.000243 | 0.014323 |  15.228615 |     16 | 0.778445 | 2.400000 | 3.590000 | 3.670000 | 4.015000 | -12.043306 |      718 |    968 |     239 |  15.228326 | 0.775517
4115 | 0.000243 | 0.014323 |  15.228326 |     16 | 0.775517 | 2.400000 | 3.790000 | 3.580000 | 3.940000 | -12.567380 |      758 |   1000 |     237 |  15.227988 | 0.772463
4116 | 0.000243 | 0.014322 |  15.227988 |     16 | 0.772463 | 2.400000 | 3.765000 | 3.625000 | 3.505000 |   4.189278 |      753 |   1006 |     245 |  15.227656 | 0.773481
4117 | 0.000243 | 0.014322 |  15.227656 |     16 | 0.773481 | 2.400000 | 3.940000 | 3.825000 | 3.525000 |  10.473571 |      788 |   1032 |     234 |  15.227282 | 0.776025
4118 | 0.000243 | 0.014321 |  15.227282 |     16 | 0.776025 | 2.400000 | 3.735000 | 3.590000 | 3.545000 |   1.571092 |      747 |    986 |     225 |  15.226958 | 0.776407
4119 | 0.000243 | 0.014321 |  15.226958 |     16 | 0.776407 | 2.400000 | 3.615000 | 3.640000 | 3.710000 |  -2.444009 |      723 |    971 |     232 |  15.226663 | 0.775813
4120 | 0.000243 | 0.014320 |  15.226663 |     16 | 0.775813 | 2.400000 | 3.795000 | 3.670000 | 3.875000 |  -7.157713 |      759 |   1009 |     238 |  15.226324 | 0.774076
4121 | 0.000243 | 0.014320 |  15.226324 |     16 | 0.774076 | 2.400000 | 3.740000 | 3.480000 | 3.790000 | -10.824248 |      748 |   1007 |     251 |  15.225999 | 0.771449
4122 | 0.000243 | 0.014319 |  15.225999 |     16 | 0.771449 | 2.400000 | 3.815000 | 3.580000 | 3.520000 |   2.095091 |      763 |   1010 |     235 |  15.225656 | 0.771958
4123 | 0.000243 | 0.014319 |  15.225656 |     16 | 0.771958 | 2.400000 | 3.390000 | 3.895000 | 3.590000 |  10.650429 |      678 |    933 |     240 |  15.225416 | 0.774541
4124 | 0.000242 | 0.014318 |  15.225416 |     16 | 0.774541 | 2.400000 | 3.685000 | 3.490000 | 3.845000 | -12.396846 |      737 |    997 |     246 |  15.225104 | 0.771535
4125 | 0.000242 | 0.014318 |  15.225104 |     16 | 0.771535 | 2.400000 | 3.680000 | 3.625000 | 3.540000 |   2.968366 |      736 |    996 |     249 |  15.224794 | 0.772254
4126 | 0.000242 | 0.014317 |  15.224794 |     16 | 0.772254 | 2.400000 | 3.940000 | 3.725000 | 3.475000 |   8.730801 |      788 |   1033 |     233 |  15.224421 | 0.774370
4127 | 0.000242 | 0.014317 |  15.224421 |     16 | 0.774370 | 2.400000 | 3.655000 | 3.785000 | 3.745000 |   1.396978 |      731 |    985 |     241 |  15.224116 | 0.774709
4128 | 0.000242 | 0.014316 |  15.224116 |     16 | 0.774709 | 2.400000 | 3.525000 | 3.570000 | 3.595000 |  -0.873143 |      705 |    959 |     243 |  15.223844 | 0.774497
4129 | 0.000242 | 0.014316 |  15.223844 |     16 | 0.774497 | 2.400000 | 3.825000 | 3.645000 | 3.700000 |  -1.920983 |      765 |   1013 |     233 |  15.223499 | 0.774032
4130 | 0.000242 | 0.014315 |  15.223499 |     16 | 0.774032 | 2.400000 | 3.410000 | 3.835000 | 3.870000 |  -1.222488 |      682 |    940 |     249 |  15.223254 | 0.773736
4131 | 0.000242 | 0.014315 |  15.223254 |     16 | 0.773736 | 2.400000 | 3.950000 | 3.540000 | 3.590000 |  -1.746474 |      790 |   1031 |     230 |  15.222879 | 0.773313
4132 | 0.000242 | 0.014314 |  15.222879 |     16 | 0.773313 | 2.400000 | 3.490000 | 3.865000 | 3.495000 |  12.924368 |      698 |    962 |     252 |  15.222615 | 0.776441
4133 | 0.000242 | 0.014314 |  15.222615 |     16 | 0.776441 | 2.400000 | 3.465000 | 3.535000 | 3.955000 | -14.671431 |      693 |    946 |     241 |  15.222358 | 0.772891
4134 | 0.000242 | 0.014313 |  15.222358 |     16 | 0.772891 | 2.400000 | 3.980000 | 3.735000 | 3.745000 |  -0.349332 |      796 |   1037 |     226 |  15.221975 | 0.772807
4135 | 0.000242 | 0.014313 |  15.221975 |     16 | 0.772807 | 2.400000 | 3.835000 | 3.390000 | 3.495000 |  -3.668121 |      767 |   1009 |     231 |  15.221628 | 0.771920
4136 | 0.000242 | 0.014312 |  15.221628 |     16 | 0.771920 | 2.400000 | 3.525000 | 3.865000 | 3.390000 |  16.594474 |      705 |    968 |     251 |  15.221356 | 0.775932
4137 | 0.000242 | 0.014311 |  15.221356 |     16 | 0.775932 | 2.400000 | 3.610000 | 3.830000 | 3.505000 |  11.354521 |      722 |    979 |     241 |  15.221064 | 0.778677
4138 | 0.000242 | 0.014311 |  15.221064 |     16 | 0.778677 | 2.400000 | 3.710000 | 3.650000 | 3.650000 |   0.000000 |      742 |    987 |     231 |  15.220747 | 0.778677
4139 | 0.000242 | 0.014310 |  15.220747 |     16 | 0.778677 | 2.400000 | 3.410000 | 3.815000 | 3.810000 |   0.174697 |      682 |    936 |     240 |  15.220503 | 0.778719
4140 | 0.000242 | 0.014310 |  15.220503 |     16 | 0.778719 | 2.400000 | 3.700000 | 3.600000 | 3.735000 |  -4.717000 |      740 |    996 |     243 |  15.220189 | 0.777579
4141 | 0.000241 | 0.014309 |  15.220189 |     16 | 0.777579 | 2.400000 | 3.925000 | 3.580000 | 3.555000 |   0.873550 |      785 |   1020 |     222 |  15.219821 | 0.777790
4142 | 0.000241 | 0.014309 |  15.219821 |     16 | 0.777790 | 2.400000 | 3.850000 | 3.610000 | 3.725000 |  -4.018473 |      770 |   1016 |     232 |  15.219471 | 0.776820
4143 | 0.000241 | 0.014308 |  15.219471 |     16 | 0.776820 | 2.400000 | 3.305000 | 3.855000 | 3.870000 |  -0.524167 |      661 |    929 |     256 |  15.219252 | 0.776694
4144 | 0.000241 | 0.014308 |  15.219252 |     16 | 0.776694 | 2.400000 | 3.580000 | 3.510000 | 3.675000 |  -5.766047 |      716 |    968 |     241 |  15.218968 | 0.775302
4145 | 0.000241 | 0.014307 |  15.218968 |     16 | 0.775302 | 2.400000 | 3.455000 | 3.685000 | 3.635000 |   1.747350 |      691 |    955 |     253 |  15.218713 | 0.775724
4146 | 0.000241 | 0.014307 |  15.218713 |     16 | 0.775724 | 2.400000 | 3.880000 | 3.665000 | 3.470000 |   6.814907 |      776 |   1020 |     231 |  15.218356 | 0.777368
4147 | 0.000241 | 0.014306 |  15.218356 |     16 | 0.777368 | 2.400000 | 3.735000 | 3.650000 | 3.625000 |   0.873737 |      747 |    989 |     231 |  15.218034 | 0.777578
4148 | 0.000241 | 0.014306 |  15.218034 |     16 | 0.777578 | 2.400000 | 3.790000 | 3.780000 | 3.645000 |   4.718350 |      758 |   1000 |     233 |  15.217699 | 0.778716
4149 | 0.000241 | 0.014305 |  15.217699 |     16 | 0.778716 | 2.400000 | 3.800000 | 3.710000 | 3.900000 |  -6.640878 |      760 |   1014 |     240 |  15.217362 | 0.777115
4150 | 0.000241 | 0.014305 |  15.217362 |     16 | 0.777115 | 2.400000 | 3.620000 | 3.750000 | 3.905000 |  -5.417752 |      724 |    966 |     234 |  15.217068 | 0.775810
4151 | 0.000241 | 0.014304 |  15.217068 |     16 | 0.775810 | 2.400000 | 3.915000 | 3.765000 | 3.495000 |   9.437711 |      783 |   1016 |     222 |  15.216703 | 0.778083
4152 | 0.000241 | 0.014304 |  15.216703 |     16 | 0.778083 | 2.400000 | 3.500000 | 3.875000 | 3.720000 |   5.418139 |      700 |    961 |     251 |  15.216438 | 0.779388
4153 | 0.000241 | 0.014303 |  15.216438 |     16 | 0.779388 | 2.400000 | 3.910000 | 3.505000 | 3.720000 |  -7.515751 |      782 |   1017 |     224 |  15.216074 | 0.777579
4154 | 0.000241 | 0.014303 |  15.216074 |     16 | 0.777579 | 2.400000 | 3.305000 | 3.655000 | 3.875000 |  -7.690810 |      661 |    927 |     251 |  15.215856 | 0.775727
4155 | 0.000241 | 0.014302 |  15.215856 |     16 | 0.775727 | 2.400000 | 3.700000 | 3.770000 | 3.375000 |  13.808993 |      740 |    990 |     239 |  15.215544 | 0.779051
4156 | 0.000241 | 0.014302 |  15.215544 |     16 | 0.779051 | 2.400000 | 3.660000 | 3.845000 | 3.880000 |  -1.223625 |      732 |    985 |     241 |  15.215240 | 0.778756
4157 | 0.000241 | 0.014301 |  15.215240 |     16 | 0.778756 | 2.400000 | 3.775000 | 3.515000 | 3.585000 |  -2.447338 |      755 |   1000 |     231 |  15.214910 | 0.778167
4158 | 0.000241 | 0.014301 |  15.214910 |     16 | 0.778167 | 2.400000 | 3.740000 | 3.675000 | 3.610000 |   2.272609 |      748 |    994 |     234 |  15.214587 | 0.778714
4159 | 0.000240 | 0.014300 |  15.214587 |     16 | 0.778714 | 2.400000 | 3.445000 | 3.725000 | 3.305000 |  14.685074 |      689 |    933 |     234 |  15.214336 | 0.782245
4160 | 0.000240 | 0.014300 |  15.214336 |     16 | 0.782245 | 2.400000 | 3.695000 | 3.575000 | 3.635000 |  -2.097942 |      739 |    980 |     231 |  15.214025 | 0.781741
4161 | 0.000240 | 0.014299 |  15.214025 |     16 | 0.781741 | 2.400000 | 3.755000 | 3.715000 | 3.595000 |   4.196034 |      751 |    989 |     222 |  15.213699 | 0.782749
4162 | 0.000240 | 0.014299 |  15.213699 |     16 | 0.782749 | 2.400000 | 3.640000 | 3.695000 | 4.020000 | -11.364664 |      728 |    965 |     224 |  15.213401 | 0.780018
4163 | 0.000240 | 0.014298 |  15.213401 |     16 | 0.780018 | 2.400000 | 3.190000 | 3.560000 | 3.545000 |   0.524542 |      638 |    900 |     246 |  15.213211 | 0.780144
4164 | 0.000240 | 0.014298 |  15.213211 |     16 | 0.780144 | 2.400000 | 3.900000 | 3.725000 | 3.545000 |   6.294724 |      780 |   1016 |     221 |  15.212851 | 0.781656
4165 | 0.000240 | 0.014297 |  15.212851 |     16 | 0.781656 | 2.400000 | 3.630000 | 3.550000 | 3.485000 |   2.273176 |      726 |    975 |     233 |  15.212556 | 0.782202
4166 | 0.000240 | 0.014297 |  15.212556 |     16 | 0.782202 | 2.400000 | 3.730000 | 3.880000 | 3.850000 |   1.049195 |      746 |    995 |     235 |  15.212237 | 0.782454
4167 | 0.000240 | 0.014296 |  15.212237 |     16 | 0.782454 | 2.400000 | 3.560000 | 3.780000 | 3.835000 |  -1.923593 |      712 |    962 |     242 |  15.211958 | 0.781992
4168 | 0.000240 | 0.014296 |  15.211958 |     16 | 0.781992 | 2.400000 | 3.695000 | 3.805000 | 3.715000 |   3.147810 |      739 |    982 |     232 |  15.211648 | 0.782747
4169 | 0.000240 | 0.014295 |  15.211648 |     16 | 0.782747 | 2.400000 | 3.875000 | 3.575000 | 3.785000 |  -7.345151 |      775 |   1019 |     229 |  15.211294 | 0.780986
4170 | 0.000240 | 0.014295 |  15.211294 |     16 | 0.780986 | 2.400000 | 3.615000 | 3.855000 | 3.405000 |  15.740169 |      723 |    971 |     233 |  15.211002 | 0.784760
4171 | 0.000240 | 0.014294 |  15.211002 |     16 | 0.784760 | 2.400000 | 3.625000 | 3.885000 | 3.675000 |   7.345673 |      725 |    964 |     226 |  15.210709 | 0.786521
4172 | 0.000240 | 0.014294 |  15.210709 |     16 | 0.786521 | 2.400000 | 3.740000 | 3.575000 | 3.705000 |  -4.547483 |      748 |    985 |     222 |  15.210388 | 0.785431
4173 | 0.000240 | 0.014293 |  15.210388 |     16 | 0.785431 | 2.400000 | 3.730000 | 3.590000 | 3.805000 |  -7.521104 |      746 |    981 |     223 |  15.210069 | 0.783629
4174 | 0.000240 | 0.014293 |  15.210069 |     16 | 0.783629 | 2.400000 | 3.485000 | 3.770000 | 3.535000 |   8.221034 |      697 |    946 |     233 |  15.209809 | 0.785599
4175 | 0.000240 | 0.014292 |  15.209809 |     16 | 0.785599 | 2.400000 | 3.675000 | 3.570000 | 4.095000 | -18.366792 |      735 |    985 |     235 |  15.209503 | 0.781199
4176 | 0.000239 | 0.014292 |  15.209503 |     16 | 0.781199 | 2.400000 | 3.425000 | 3.940000 | 3.745000 |   6.822194 |      685 |    935 |     244 |  15.209258 | 0.782833
4177 | 0.000239 | 0.014291 |  15.209258 |     16 | 0.782833 | 2.400000 | 3.425000 | 3.650000 | 3.725000 |  -2.624014 |      685 |    934 |     233 |  15.209013 | 0.782205
4178 | 0.000239 | 0.014291 |  15.209013 |     16 | 0.782205 | 2.400000 | 3.765000 | 3.520000 | 3.550000 |  -1.049643 |      753 |   1000 |     234 |  15.208686 | 0.781954
4179 | 0.000239 | 0.014290 |  15.208686 |     16 | 0.781954 | 2.400000 | 3.925000 | 3.655000 | 3.665000 |  -0.349893 |      785 |   1018 |     219 |  15.208321 | 0.781870
4180 | 0.000239 | 0.014290 |  15.208321 |     16 | 0.781870 | 2.400000 | 3.605000 | 3.780000 | 3.350000 |  15.045946 |      721 |    973 |     239 |  15.208033 | 0.785469
4181 | 0.000239 | 0.014289 |  15.208033 |     16 | 0.785469 | 2.400000 | 3.435000 | 3.660000 | 4.010000 | -12.247135 |      687 |    930 |     231 |  15.207785 | 0.782540
4182 | 0.000239 | 0.014289 |  15.207785 |     16 | 0.782540 | 2.400000 | 3.880000 | 3.910000 | 3.615000 |  10.322951 |      776 |   1006 |     216 |  15.207431 | 0.785009
4183 | 0.000239 | 0.014288 |  15.207431 |     16 | 0.785009 | 2.400000 | 3.770000 | 3.760000 | 4.060000 | -10.498288 |      754 |   1000 |     232 |  15.207104 | 0.782499
4184 | 0.000239 | 0.014288 |  15.207104 |     16 | 0.782499 | 2.400000 | 3.840000 | 3.575000 | 3.500000 |   2.624665 |      768 |   1004 |     226 |  15.206760 | 0.783126
4185 | 0.000239 | 0.014287 |  15.206760 |     16 | 0.783126 | 2.400000 | 3.705000 | 3.540000 | 3.215000 |  11.373952 |      741 |    992 |     235 |  15.206448 | 0.785844
4186 | 0.000239 | 0.014287 |  15.206448 |     16 | 0.785844 | 2.400000 | 3.750000 | 3.680000 | 3.720000 |  -1.399921 |      750 |    988 |     224 |  15.206125 | 0.785509
4187 | 0.000239 | 0.014286 |  15.206125 |     16 | 0.785509 | 2.400000 | 3.970000 | 3.770000 | 3.510000 |   9.099806 |      794 |   1020 |     210 |  15.205750 | 0.787683
4188 | 0.000239 | 0.014286 |  15.205750 |     16 | 0.787683 | 2.400000 | 3.765000 | 3.720000 | 3.440000 |   9.800138 |      753 |    986 |     221 |  15.205424 | 0.790023
4189 | 0.000239 | 0.014285 |  15.205424 |     16 | 0.790023 | 2.400000 | 3.680000 | 3.655000 | 3.550000 |   3.675182 |      736 |    964 |     213 |  15.205119 | 0.790900
4190 | 0.000239 | 0.014285 |  15.205119 |     16 | 0.790900 | 2.400000 | 3.620000 | 3.530000 | 3.575000 |  -1.575134 |      724 |    959 |     224 |  15.204828 | 0.790524
4191 | 0.000239 | 0.014284 |  15.204828 |     16 | 0.790524 | 2.400000 | 3.695000 | 3.620000 | 3.435000 |   6.475778 |      739 |    976 |     225 |  15.204519 | 0.792069
4192 | 0.000239 | 0.014283 |  15.204519 |     16 | 0.792069 | 2.400000 | 3.875000 | 3.635000 | 3.515000 |   4.200653 |      775 |   1005 |     215 |  15.204167 | 0.793071
4193 | 0.000238 | 0.014283 |  15.204167 |     16 | 0.793071 | 2.400000 | 3.640000 | 3.510000 | 3.645000 |  -4.725902 |      728 |    969 |     229 |  15.203871 | 0.791944
4194 | 0.000238 | 0.014282 |  15.203871 |     16 | 0.791944 | 2.400000 | 3.585000 | 3.805000 | 3.705000 |   3.500792 |      717 |    959 |     229 |  15.203589 | 0.792779
4195 | 0.000238 | 0.014282 |  15.203589 |     16 | 0.792779 | 2.400000 | 3.385000 | 3.740000 | 3.545000 |   6.826786 |      677 |    920 |     233 |  15.203354 | 0.794406
4196 | 0.000238 | 0.014281 |  15.203354 |     16 | 0.794406 | 2.400000 | 3.425000 | 3.475000 | 3.585000 |  -3.851143 |      685 |    917 |     223 |  15.203109 | 0.793489
4197 | 0.000238 | 0.014281 |  15.203109 |     16 | 0.793489 | 2.400000 | 3.520000 | 3.535000 | 3.565000 |  -1.050349 |      704 |    944 |     231 |  15.202843 | 0.793238
4198 | 0.000238 | 0.014280 |  15.202843 |     16 | 0.793238 | 2.400000 | 3.675000 | 3.585000 | 3.880000 | -10.328796 |      735 |    966 |     220 |  15.202539 | 0.790778
4199 | 0.000238 | 0.014280 |  15.202539 |     16 | 0.790778 | 2.400000 | 3.420000 | 3.655000 | 3.600000 |   1.925776 |      684 |    931 |     236 |  15.202296 | 0.791237
4200 | 0.000238 | 0.014279 |  15.202296 |     16 | 0.791237 | 2.400000 | 3.390000 | 3.655000 | 3.700000 |  -1.575690 |      678 |    925 |     235 |  15.202060 | 0.790861
4201 | 0.000238 | 0.014279 |  15.202060 |     16 | 0.790861 | 2.400000 | 3.660000 | 3.805000 | 3.345000 |  16.107625 |      732 |    971 |     234 |  15.201760 | 0.794696
4202 | 0.000238 | 0.014278 |  15.201760 |     16 | 0.794696 | 2.400000 | 3.685000 | 3.440000 | 3.455000 |  -0.525267 |      737 |    964 |     218 |  15.201454 | 0.794571
4203 | 0.000238 | 0.014278 |  15.201454 |     16 | 0.794571 | 2.400000 | 3.745000 | 3.645000 | 3.750000 |  -3.677000 |      749 |    980 |     218 |  15.201134 | 0.793696
4204 | 0.000238 | 0.014277 |  15.201134 |     16 | 0.793696 | 2.400000 | 3.790000 | 3.865000 | 3.490000 |  13.132605 |      758 |    986 |     218 |  15.200804 | 0.796820
4205 | 0.000238 | 0.014277 |  15.200804 |     16 | 0.796820 | 2.400000 | 3.580000 | 3.635000 | 3.745000 |  -3.852367 |      716 |    949 |     220 |  15.200523 | 0.795904
4206 | 0.000238 | 0.014276 |  15.200523 |     16 | 0.795904 | 2.400000 | 3.570000 | 3.645000 | 3.685000 |  -1.400910 |      714 |    949 |     221 |  15.200245 | 0.795570
4207 | 0.000238 | 0.014276 |  15.200245 |     16 | 0.795570 | 2.400000 | 3.745000 | 3.680000 | 3.705000 |  -0.875600 |      749 |    978 |     218 |  15.199925 | 0.795362
4208 | 0.000238 | 0.014275 |  15.199925 |     16 | 0.795362 | 2.400000 | 3.535000 | 3.670000 | 3.725000 |  -1.926387 |      707 |    943 |     225 |  15.199656 | 0.794905
4209 | 0.000238 | 0.014275 |  15.199656 |     16 | 0.794905 | 2.400000 | 3.810000 | 3.695000 | 3.805000 |  -3.852910 |      762 |    990 |     212 |  15.199321 | 0.793989
4210 | 0.000238 | 0.014274 |  15.199321 |     16 | 0.793989 | 2.400000 | 3.545000 | 3.665000 | 3.785000 |  -4.203322 |      709 |    942 |     218 |  15.199049 | 0.792991
4211 | 0.000237 | 0.014274 |  15.199049 |     16 | 0.792991 | 2.400000 | 3.390000 | 3.545000 | 3.745000 |  -7.005784 |      678 |    922 |     230 |  15.198814 | 0.791327
4212 | 0.000237 | 0.014273 |  15.198814 |     16 | 0.791327 | 2.400000 | 3.940000 | 3.500000 | 3.630000 |  -4.553920 |      788 |   1013 |     217 |  15.198448 | 0.790246
4213 | 0.000237 | 0.014273 |  15.198448 |     16 | 0.790246 | 2.400000 | 3.710000 | 3.620000 | 4.015000 | -13.837397 |      742 |    971 |     218 |  15.198137 | 0.786961
4214 | 0.000237 | 0.014272 |  15.198137 |     16 | 0.786961 | 2.400000 | 3.615000 | 3.515000 | 3.810000 | -10.334622 |      723 |    959 |     227 |  15.197849 | 0.784509
4215 | 0.000237 | 0.014272 |  15.197849 |     16 | 0.784509 | 2.400000 | 3.660000 | 3.550000 | 3.460000 |   3.153046 |      732 |    978 |     230 |  15.197550 | 0.785257
4216 | 0.000237 | 0.014271 |  15.197550 |     16 | 0.785257 | 2.400000 | 3.990000 | 3.620000 | 3.565000 |   1.926929 |      798 |   1025 |     216 |  15.197173 | 0.785714
4217 | 0.000237 | 0.014271 |  15.197173 |     16 | 0.785714 | 2.400000 | 3.655000 | 3.580000 | 4.045000 | -16.291886 |      731 |    973 |     230 |  15.196875 | 0.781851
4218 | 0.000237 | 0.014270 |  15.196875 |     16 | 0.781851 | 2.400000 | 3.775000 | 3.880000 | 3.645000 |   8.233823 |      755 |    987 |     219 |  15.196549 | 0.783803
4219 | 0.000237 | 0.014270 |  15.196549 |     16 | 0.783803 | 2.400000 | 3.520000 | 3.355000 | 3.805000 | -15.767449 |      704 |    951 |     234 |  15.196284 | 0.780065
4220 | 0.000237 | 0.014269 |  15.196284 |     16 | 0.780065 | 2.400000 | 3.795000 | 3.540000 | 3.785000 |  -8.584802 |      759 |   1002 |     234 |  15.195953 | 0.778031
4221 | 0.000237 | 0.014269 |  15.195953 |     16 | 0.778031 | 2.400000 | 4.045000 | 3.260000 | 3.585000 | -11.388402 |      809 |   1035 |     214 |  15.195563 | 0.775333
